PDB_File,Total_SASA,Radius_of_Gyration,Compactness,Contact_Order,SS_Helix,SS_Strand,SS_Coil
N_111363.pdb,20398.996,23.406672185605146,15.593844229786374,0.10027428340546547,0.07123287671232877,0.4,0.5287671232876713
N_220405.pdb,26488.385,25.96514749388813,14.095818253532041,0.030031699637113284,0.2677595628415301,0.20491803278688525,0.5273224043715847
N_269231.pdb,31392.59,51.02322425886257,7.1732040716032754,0.04534883720930233,0.0,0.18032786885245902,0.819672131147541
N_26365.pdb,30245.127,27.291709380147857,13.410666034214422,0.05662728968759372,0.28688524590163933,0.12295081967213115,0.5901639344262295
N_535573.pdb,24544.104,25.171596723143473,14.540197986863873,0.05302793963241387,0.7459016393442623,0.0,0.2540983606557377
N_87628.pdb,20699.78,25.567734587296087,14.314917058856496,0.0806478365239629,0.48360655737704916,0.16393442622950818,0.3524590163934426
N_267519.pdb,16805.55,20.81019966237536,17.587529477755297,0.0662316754129321,0.4726775956284153,0.16393442622950818,0.3633879781420765
N_305236.pdb,30337.457,22.925481225845964,15.964768477242483,0.018235741812339175,0.4781420765027322,0.02185792349726776,0.5
N_160856.pdb,21734.523,24.65189845121255,14.846726742945739,0.05843923164535903,0.5,0.1284153005464481,0.37158469945355194
N_480119.pdb,19735.395,21.54421451369652,16.988319521573604,0.06829168099659903,0.3551912568306011,0.17759562841530055,0.4672131147540984
N_502229.pdb,24746.744,23.899531262198494,15.31410787871377,0.04586338797814208,0.29508196721311475,0.13114754098360656,0.5737704918032787
N_475163.pdb,18493.307,22.8210083599958,16.03785399078077,0.05015101146985472,0.08196721311475409,0.3360655737704918,0.5819672131147541
N_471151.pdb,30622.26,30.45363397970018,12.018270142865996,0.033809713648316156,0.42896174863387976,0.0,0.5710382513661202
N_322584.pdb,23323.357,28.0054878315924,13.104574439370952,0.04032299525192336,0.3188010899182561,0.2970027247956403,0.38419618528610355
N_233243.pdb,20211.637,21.223271324134938,17.292338885695273,0.05081758629749573,0.04632152588555858,0.4877384196185286,0.4659400544959128
N_415238.pdb,33465.05,33.209901829686,11.050920953700091,0.014853274407914244,0.4659400544959128,0.0,0.5340599455040872
N_172813.pdb,19681.576,23.361103200245154,15.709874523226654,0.048931625918727316,0.3923705722070845,0.1335149863760218,0.47411444141689374
N_508895.pdb,22266.605,25.661119690889024,14.301792143945429,0.07483937161503011,0.29155313351498635,0.2506811989100817,0.45776566757493187
N_107640.pdb,24711.252,24.374189458463604,15.056910943660704,0.08537476107202407,0.24250681198910082,0.22343324250681199,0.5340599455040872
N_184320.pdb,26276.578,26.65272955309142,13.769696618462559,0.052399648301137795,0.33242506811989103,0.18528610354223432,0.4822888283378747
N_476338.pdb,38257.918,36.23538540844101,10.128221236319666,0.006617699324724558,0.32697547683923706,0.005449591280653951,0.667574931880109
N_59529.pdb,29707.486,26.30460023064071,13.95193223930858,0.028075229814239516,0.27520435967302453,0.16076294277929154,0.5640326975476839
N_39896.pdb,36431.914,29.444210075260834,12.46425015518943,0.019153393265893024,0.32697547683923706,0.0653950953678474,0.6076294277929155
N_65704.pdb,18393.572,22.34079163684102,16.4273498435391,0.09212816563841324,0.4768392370572207,0.24250681198910082,0.28065395095367845
N_415.pdb,34862.42,27.484606217889045,13.352929166623055,0.012210820403074836,0.4822888283378747,0.010899182561307902,0.5068119891008175
N_14075.pdb,16472.195,20.897418479700573,17.561977827859366,0.08643246897147676,0.32697547683923706,0.26430517711171664,0.4087193460490463
N_151443.pdb,30340.414,25.7752053565764,14.238489855769936,0.05056091680056968,0.2779291553133515,0.22888283378746593,0.49318801089918257
N_397209.pdb,18424.229,20.91984793450414,17.543148551987738,0.05557463966015441,0.7275204359673024,0.021798365122615803,0.2506811989100817
N_435156.pdb,19425.088,20.768767161319563,17.670764814750918,0.08907950361798272,0.23433242506811988,0.22070844686648503,0.5449591280653951
N_249570.pdb,32842.727,27.808645271633566,13.233294768781182,0.023849892835272505,0.38858695652173914,0.10054347826086957,0.5108695652173914
N_158952.pdb,24093.238,24.973036394714484,14.735893312432236,0.08880794918805657,0.6793478260869565,0.0,0.32065217391304346
N_349651.pdb,25290.43,29.56640358477081,12.446559452010964,0.04444162264662062,0.6766304347826086,0.0,0.3233695652173913
N_3536.pdb,35633.906,30.78843826566748,11.952538703801705,0.02016081576381183,0.2391304347826087,0.08423913043478261,0.6766304347826086
N_94790.pdb,16261.423,23.241456135817465,15.833775553885124,0.0654007299436056,0.37771739130434784,0.26358695652173914,0.358695652173913
N_271696.pdb,22549.758,23.407891252119025,15.721194021126802,0.04804894974244001,0.375,0.14402173913043478,0.48097826086956524
N_31033.pdb,17800.64,20.378991374319085,18.05781224598491,0.07511799765727278,0.08967391304347826,0.46195652173913043,0.4483695652173913
N_21010.pdb,18169.486,21.554127731446812,17.073295870985273,0.09864604054182059,0.3125,0.23097826086956522,0.45652173913043476
N_116706.pdb,31897.943,29.820886398056977,12.34034411612854,0.03015266588770678,0.25815217391304346,0.1766304347826087,0.5652173913043478
N_249907.pdb,25427.361,40.65384094334223,9.052035218833765,0.02760211790449892,0.6141304347826086,0.15489130434782608,0.23097826086956522
N_102762.pdb,18240.057,22.255963446830478,16.57982593660982,0.05616752052074235,0.4092140921409214,0.20596205962059622,0.38482384823848237
N_264836.pdb,36751.816,28.405926840922326,12.990246791328381,0.028622454806923547,0.18157181571815717,0.16802168021680217,0.6504065040650406
N_495129.pdb,20757.678,22.36484055168888,16.49911159201781,0.05530990982424444,0.33604336043360433,0.2140921409214092,0.44986449864498645
N_479525.pdb,24398.795,28.393158895236496,12.996088295829137,0.03945405765892349,0.5067750677506775,0.04607046070460705,0.44715447154471544
N_249337.pdb,24844.646,24.072132933139812,15.32892830996302,0.02148348162247503,0.6720867208672087,0.0,0.32791327913279134
N_471145.pdb,35014.668,31.51436700352672,11.708945318771779,0.027450084675486087,0.4444444444444444,0.0,0.5555555555555556
N_525774.pdb,21983.848,23.939779413235044,15.413675858516863,0.07444594178789389,0.33875338753387535,0.26558265582655827,0.3956639566395664
N_410258.pdb,18412.346,22.882202068612727,16.126070335955706,0.05072280184558219,0.5203252032520326,0.18157181571815717,0.2981029810298103
N_5596.pdb,30257.688,29.014103498484715,12.752418837250083,0.020513240513240515,0.40540540540540543,0.11351351351351352,0.4810810810810811
N_513427.pdb,33074.566,37.49185041941443,9.868811377962892,0.010392643145489763,0.7945945945945946,0.08648648648648649,0.11891891891891893
N_98863.pdb,19540.531,25.293284981617017,14.628388533514466,0.06843523638912688,0.45675675675675675,0.1837837837837838,0.35945945945945945
N_296201.pdb,17628.71,20.85732312187752,17.739572707290616,0.08334772238399743,0.7918918918918919,0.016216216216216217,0.1918918918918919
N_17157.pdb,17812.914,20.78916979701784,17.79772851021091,0.06981104481104482,0.4486486486486487,0.1783783783783784,0.372972972972973
N_109957.pdb,38543.83,29.261648079298467,12.64453727955813,0.009879474068663258,0.41081081081081083,0.0,0.5891891891891892
N_55050.pdb,17627.033,25.562778025440135,14.47417020293237,0.09042121591790465,0.46756756756756757,0.16486486486486487,0.3675675675675676
N_440583.pdb,24679.16,27.45192159530057,13.478109308870366,0.03404862950317496,0.8513513513513513,0.0,0.14864864864864866
N_387754.pdb,42238.465,32.719774147732096,11.308146514991938,0.00760962010962011,0.3972972972972973,0.0,0.6027027027027027
N_258633.pdb,26452.707,51.516544315909975,7.1821587591567555,0.021890263757733636,0.01891891891891892,0.5675675675675675,0.4135135135135135
N_245633.pdb,19429.168,25.183992302184205,14.731580106456084,0.0493525471391118,0.6495956873315364,0.03504043126684636,0.31536388140161725
N_367135.pdb,25764.018,23.489277872037455,15.79444042601466,0.05043817641988315,0.4528301886792453,0.14016172506738545,0.40700808625336926
N_357761.pdb,22606.982,33.35287417172524,11.123479136754987,0.036585762800134536,0.6792452830188679,0.0862533692722372,0.23450134770889489
N_252466.pdb,18221.982,20.834411606572036,17.80707835698951,0.07922807822446522,0.38274932614555257,0.29649595687331537,0.32075471698113206
N_217761.pdb,20204.553,22.749667232777018,16.30793084592792,0.11394119381917371,0.7601078167115903,0.0215633423180593,0.2183288409703504
N_332576.pdb,30074.719,24.481396726985313,15.154364113182103,0.01556551610327187,0.6442048517520216,0.0,0.3557951482479784
N_404202.pdb,26766.889,23.681638670898096,15.666145622596407,0.06215688083110423,0.24528301886792453,0.20754716981132076,0.5471698113207547
N_420090.pdb,32191.598,24.27798737800895,15.281332600743195,0.04573089008354306,0.32345013477088946,0.14285714285714285,0.5336927223719676
N_151964.pdb,43337.605,31.133708613150027,11.916344583609925,0.018951209909446078,0.2722371967654987,0.016172506738544475,0.7115902964959568
N_324929.pdb,16578.645,20.753039909532927,17.876899076822998,0.08095552771996962,0.261455525606469,0.3638814016172507,0.3746630727762803
N_257009.pdb,26124.432,26.115599119647662,14.206068882443672,0.05860848028759894,0.7196765498652291,0.0,0.2803234501347709
N_261890.pdb,15628.595,19.91677149522175,18.677725960216335,0.07101416641647486,0.40053763440860213,0.1693548387096774,0.43010752688172044
N_120696.pdb,18554.191,22.317190529687643,16.66876480286099,0.09552049075175519,0.46774193548387094,0.22849462365591397,0.30376344086021506
N_498593.pdb,22672.207,30.498965837497558,12.197134879328834,0.05183546187389206,0.7016129032258065,0.06720430107526881,0.23118279569892472
N_261502.pdb,16128.057,20.650972485960637,18.01367951329656,0.11324804007569363,0.3682795698924731,0.27419354838709675,0.3575268817204301
N_259967.pdb,39479.844,26.503022491495575,14.036134939679776,0.011036322072644145,0.5161290322580645,0.0,0.4838709677419355
N_425542.pdb,29072.479,26.881119888937505,13.838709158582736,0.025359422259530185,0.26344086021505375,0.10483870967741936,0.6317204301075269
N_523482.pdb,19363.053,21.10967056713394,17.622255108953436,0.06243949106616025,0.09946236559139784,0.4166666666666667,0.4838709677419355
N_178689.pdb,37512.723,29.877793668246547,12.450718554742323,0.017672563302115852,0.23387096774193547,0.10483870967741936,0.6612903225806451
N_444485.pdb,28875.422,45.82117267828545,8.118517668935391,0.056467477525118985,0.3817204301075269,0.14516129032258066,0.4731182795698925
N_231671.pdb,34669.387,30.812754725250095,12.072922506184025,0.019118718135469774,0.33064516129032256,0.1532258064516129,0.5161290322580645
N_510608.pdb,17548.666,20.961549846106383,17.746779352248094,0.07219235364396655,0.3951612903225806,0.20698924731182797,0.3978494623655914
N_49479.pdb,45427.324,32.070853497918904,11.599317119020212,0.007706093189964158,0.12096774193548387,0.026881720430107527,0.8521505376344086
N_326810.pdb,15827.121,19.642587560238695,18.989351522863586,0.09010458679676729,0.4959785522788204,0.16890080428954424,0.3351206434316354
N_260096.pdb,19132.07,21.199842186836232,17.59447059618253,0.0652501126300785,0.2734584450402145,0.28150134048257375,0.4450402144772118
N_264100.pdb,30699.691,24.296219645595514,15.352182579877956,0.013678092157253746,0.5308310991957105,0.05630026809651475,0.4128686327077748
N_262677.pdb,37338.3,34.05133201690771,10.954050191481265,0.03229053996003886,0.1554959785522788,0.09115281501340483,0.7533512064343163
N_477851.pdb,22379.285,21.802426874454966,17.108187182456703,0.06486924568036008,0.7613941018766756,0.0,0.2386058981233244
N_26457.pdb,26602.04,28.077932834150808,13.284453745338588,0.042958759124695704,0.7319034852546917,0.0,0.2680965147453083
N_363730.pdb,39231.348,30.199916030282388,12.351027718950656,0.014698051401686034,0.2680965147453083,0.032171581769437,0.6997319034852547
N_139844.pdb,44251.516,29.672602748161534,12.570518439711543,0.009138212413429709,0.30831099195710454,0.0,0.6916890080428955
N_140359.pdb,17819.928,22.01103390949008,16.946046311762785,0.0974746315771799,0.28150134048257375,0.28150134048257375,0.43699731903485256
N_286841.pdb,16246.797,20.319508186339355,18.356743508721582,0.08949700507253895,0.4101876675603217,0.1876675603217158,0.40214477211796246
N_274945.pdb,20248.053,23.060002050668672,16.17519370468504,0.05414933284028227,0.48525469168900803,0.16890080428954424,0.34584450402144773
N_65708.pdb,18813.068,22.62190527800291,16.488443188854557,0.09492049654579435,0.45308310991957107,0.2225201072386059,0.32439678284182305
N_171803.pdb,17714.932,22.590214824304105,16.555840788093132,0.07248638491671709,0.4117647058823529,0.21390374331550802,0.37433155080213903
N_400855.pdb,19017.072,24.286737308233977,15.399351310692609,0.0328874166922125,0.41711229946524064,0.18181818181818182,0.40106951871657753
N_503952.pdb,16697.895,19.585143204611015,19.096107498052277,0.06460798349404186,0.034759358288770054,0.5588235294117647,0.40641711229946526
N_180249.pdb,22654.809,26.64504526635852,14.036380732751265,0.0501819447520805,0.24064171122994651,0.2540106951871658,0.5053475935828877
N_297244.pdb,41614.934,29.91863960709424,12.500568371809191,0.009859786818207603,0.18983957219251338,0.0053475935828877,0.8048128342245989
N_403987.pdb,21642.703,22.515050996884586,16.611110499005775,0.05177710609935674,0.11497326203208556,0.4037433155080214,0.48128342245989303
N_18126.pdb,17494.605,23.783686472499447,15.725064339056436,0.07862594786303742,0.3235294117647059,0.24064171122994651,0.4358288770053476
N_175725.pdb,27906.875,30.394274073138373,12.304949251297664,0.031160673988265383,0.6524064171122995,0.0213903743315508,0.32620320855614976
N_206561.pdb,18682.035,22.15439997584907,16.88152242478715,0.050797709777149154,0.42780748663101603,0.18716577540106952,0.3850267379679144
N_370371.pdb,27746.814,32.86402114392714,11.410654781339662,0.05176361724500526,0.392,0.15733333333333333,0.45066666666666666
N_110933.pdb,27801.203,30.133284267299896,12.444710529178638,0.04923763179237632,0.07466666666666667,0.456,0.4693333333333333
N_244683.pdb,23808.03,25.888638583598794,14.485118589340322,0.09350243172465394,0.744,0.005333333333333333,0.25066666666666665
N_423712.pdb,43447.91,32.437522134145674,11.56068575303576,0.008562066792690611,0.13333333333333333,0.04533333333333334,0.8213333333333334
N_254272.pdb,27261.637,28.6327919084337,13.096871628838434,0.02763836079425433,0.5493333333333333,0.12533333333333332,0.3253333333333333
N_414987.pdb,18209.637,22.504951461143005,16.662999724637224,0.05550729113055412,0.856,0.0,0.144
N_237864.pdb,19713.047,26.110589824240463,14.361988852961826,0.05247941712204007,0.4106666666666667,0.22933333333333333,0.36
N_528382.pdb,19458.486,24.847449835918255,15.092092044710295,0.07205267841252892,0.456,0.19466666666666665,0.34933333333333333
N_89087.pdb,25519.385,24.254940701825888,15.460767544641755,0.06648800661703888,0.136,0.21066666666666667,0.6533333333333333
N_375728.pdb,20900.555,21.830906219781802,17.177482062572302,0.0652566337400736,0.10666666666666667,0.4666666666666667,0.4266666666666667
N_83393.pdb,24072.074,23.761021048047944,15.782150070137986,0.04804810583283223,0.3546666666666667,0.25866666666666666,0.38666666666666666
N_272704.pdb,19442.924,26.778234843350383,14.003910347104924,0.028925925925925924,0.5733333333333334,0.09066666666666667,0.336
N_516427.pdb,17770.56,20.25204264435251,18.51665071940645,0.06566537252726937,0.48533333333333334,0.14933333333333335,0.36533333333333334
N_217773.pdb,25459.97,24.48227337702051,15.317204992571547,0.03450514839491217,0.49066666666666664,0.18933333333333333,0.32
N_449559.pdb,35923.76,36.77313693822844,10.22485518794889,0.048174343387109346,0.22606382978723405,0.1622340425531915,0.6117021276595744
N_110792.pdb,19676.855,20.259110800504146,18.559550994244194,0.0704195619904051,0.04521276595744681,0.42819148936170215,0.526595744680851
N_228528.pdb,20787.143,23.800456113907448,15.79801656743418,0.05913258778372743,0.4228723404255319,0.16489361702127658,0.4122340425531915
N_243676.pdb,26273.307,25.61612110029207,14.678256654389134,0.03174686995929027,0.31382978723404253,0.14627659574468085,0.5398936170212766
N_253381.pdb,24180.082,24.844409830845315,15.134189242570825,0.05470477915022958,0.4308510638297872,0.1276595744680851,0.44148936170212766
N_278156.pdb,20140.277,21.868590479835902,17.19360927018564,0.05992990799646428,0.5,0.10904255319148937,0.39095744680851063
N_235033.pdb,21155.777,25.279641059948794,14.913186429584679,0.08005096414627604,0.41114058355437666,0.19363395225464192,0.3952254641909814
N_229925.pdb,47747.566,35.21832373758512,10.704654849817972,0.006848149825441668,0.3129973474801061,0.0,0.6870026525198939
N_540447.pdb,27993.072,26.074361492149695,14.458647438538613,0.020570562442483623,0.7347480106100795,0.0,0.26525198938992045
N_455575.pdb,39497.777,31.017803726011522,12.15430993535651,0.009550404542606934,0.376657824933687,0.0,0.623342175066313
N_511074.pdb,19479.629,24.59489495808841,15.328384229427975,0.050855931645220974,0.3103448275862069,0.29442970822281167,0.3952254641909814
N_116737.pdb,22207.15,28.78302358160269,13.097998510516732,0.07706450452944477,0.3050397877984085,0.2838196286472148,0.41114058355437666
N_110379.pdb,43079.484,39.680285201265505,9.500939776208476,0.0117230887830111,0.41909814323607425,0.0,0.5809018567639257
N_376248.pdb,25782.83,24.44215009556153,15.42417498158068,0.021186643556866388,0.6896551724137931,0.0,0.3103448275862069
N_282557.pdb,32858.234,32.094776737925145,11.746459652249701,0.016258750033783916,0.5278514588859416,0.0,0.47214854111405835
N_123945.pdb,25027.203,28.996921158117864,13.001380317042955,0.0680492200000612,0.36074270557029176,0.2572944297082228,0.3819628647214854
N_33432.pdb,16493.104,20.200417546217295,18.712484488756708,0.09743869658528292,0.4074074074074074,0.22486772486772486,0.36772486772486773
N_70186.pdb,19876.678,22.088045179645555,17.11332971866303,0.10084152730407514,0.30158730158730157,0.2619047619047619,0.4365079365079365
N_115658.pdb,27514.188,32.058270588618726,11.791029056139944,0.04204664068609647,0.46825396825396826,0.15873015873015872,0.373015873015873
N_60427.pdb,19507.33,24.881204162971606,15.192190760708536,0.04776742129518349,0.8015873015873016,0.015873015873015872,0.18253968253968253
N_406424.pdb,43809.316,30.307272280795715,12.472254068193418,0.010028717480029927,0.2671957671957672,0.018518518518518517,0.7142857142857143
N_383635.pdb,21679.59,25.044566409481874,15.093094199342545,0.033245721519145205,0.41534391534391535,0.24074074074074073,0.3439153439153439
N_451389.pdb,35394.715,27.636257444721664,13.677684134911523,0.018395124048834297,0.4312169312169312,0.06878306878306878,0.5
N_252584.pdb,27201.46,31.69904340433451,11.924650065254413,0.03807712051212368,0.7566137566137566,0.0,0.24338624338624337
N_495831.pdb,19616.479,21.34397558807312,17.709915307962778,0.07469501628890275,0.41005291005291006,0.2328042328042328,0.35714285714285715
N_313314.pdb,24636.996,25.002726380532923,15.15834690312368,0.03805459771452149,0.8021108179419525,0.026385224274406333,0.17150395778364116
N_403105.pdb,43409.395,27.509615893535052,13.777000793714011,0.009773787342595255,0.16094986807387862,0.0,0.8390501319261213
N_257515.pdb,16947.898,20.957587391376244,18.08414265069238,0.06116651352558861,0.44327176781002636,0.21372031662269128,0.34300791556728233
N_396590.pdb,19878.14,23.34403380365159,16.235411719662387,0.05715680986603303,0.40633245382585753,0.21108179419525067,0.38258575197889183
N_353798.pdb,40722.176,34.95855948246778,10.841407815733197,0.013298498786625436,0.40369393139841686,0.018469656992084433,0.5778364116094987
N_172255.pdb,21367.8,30.257992529207257,12.525616153621597,0.07115278543849972,0.36675461741424803,0.316622691292876,0.316622691292876
N_290171.pdb,18753.166,19.963041781236,18.98508274206169,0.06657380190924325,0.22691292875989447,0.36147757255936674,0.41160949868073876
N_112050.pdb,28020.383,26.18872781506015,14.471875177611773,0.052099637762175216,0.19261213720316622,0.3007915567282322,0.5065963060686016
N_407507.pdb,23929.215,25.068205569668205,15.118752674446666,0.05980909971500226,0.46701846965699206,0.11345646437994723,0.41952506596306066
N_15844.pdb,45142.957,32.059969635938444,11.821595725254532,0.00736537674894806,0.32981530343007914,0.0,0.6701846965699209
N_342347.pdb,20298.598,21.65871973531607,17.498725900313204,0.0700239712894537,0.39841688654353563,0.15567282321899736,0.44591029023746703
N_375776.pdb,25043.113,23.725173813328375,16.016742511134854,0.05264253733679827,0.14210526315789473,0.35,0.5078947368421053
N_416641.pdb,25711.854,31.423138524492966,12.092999548845402,0.039113042930486,0.531578947368421,0.15,0.31842105263157894
N_464732.pdb,18509.379,21.71759527613105,17.497333160897558,0.051690316015602915,0.5605263157894737,0.16052631578947368,0.2789473684210526
N_218918.pdb,21511.186,22.019322422134163,17.257570088442783,0.039316394434361766,0.7789473684210526,0.0,0.22105263157894736
N_309971.pdb,19626.145,25.43189957257441,14.941864602587117,0.05987946314079731,0.23684210526315788,0.41578947368421054,0.3473684210526316
N_444641.pdb,30927.691,34.99157692732193,10.85975635763047,0.022199116672800882,0.4342105263157895,0.06578947368421052,0.5
N_13983.pdb,23416.396,30.82758063447622,12.326624152108277,0.05513449627479728,0.6052631578947368,0.11578947368421053,0.2789473684210526
N_215621.pdb,45893.945,32.55121585802492,11.704631914880418,0.005889902528703736,0.3333333333333333,0.010498687664041995,0.6561679790026247
N_329106.pdb,17438.602,20.50074066541418,18.584694388274805,0.055238609685662646,0.48556430446194226,0.14960629921259844,0.3648293963254593
N_508475.pdb,35838.402,36.88498838394628,10.32940544901528,0.02723460937245858,0.32545931758530183,0.17060367454068243,0.5039370078740157
N_333679.pdb,20975.87,24.94440193801887,15.27396812105168,0.04484283124134671,0.7821522309711286,0.031496062992125984,0.18635170603674542
N_203598.pdb,17905.914,21.51771623185445,17.706340017439874,0.10600428340122643,0.47506561679790027,0.1837270341207349,0.34120734908136485
N_275884.pdb,26739.605,45.27370605208453,8.415480711070652,0.014557003903923775,0.7532808398950132,0.0,0.24671916010498687
N_222472.pdb,21205.496,21.291541819520678,17.894429780124643,0.07446086608194477,0.48556430446194226,0.10761154855643044,0.4068241469816273
N_233279.pdb,27553.26,26.52551938138913,14.363526478856347,0.03700722754483276,0.6902887139107612,0.031496062992125984,0.2782152230971129
N_347796.pdb,29127.143,29.62906878314007,12.858993402344177,0.03500654013783405,0.6666666666666666,0.0,0.3333333333333333
N_187298.pdb,20029.977,21.582610491999397,17.653100867535716,0.0655111161297888,0.7139107611548556,0.03412073490813648,0.25196850393700787
N_177760.pdb,22398.988,30.110622319223314,12.686552803530812,0.036169035153328345,0.3010471204188482,0.28272251308900526,0.4162303664921466
N_501509.pdb,19071.865,21.08798430148173,18.1145810115744,0.08040848895483943,0.07591623036649214,0.42670157068062825,0.4973821989528796
N_163493.pdb,25301.84,28.03333469627615,13.626634295874316,0.028527475476220244,0.7722513089005235,0.0,0.22774869109947643
N_346781.pdb,16766.379,22.707190963548843,16.822864642888366,0.08378559570936024,0.4319371727748691,0.19895287958115182,0.36910994764397903
N_72501.pdb,21019.314,23.241179767827195,16.436342897222595,0.020430292106543072,0.7801047120418848,0.005235602094240838,0.21465968586387435
N_533521.pdb,28156.371,28.911236592381076,13.212855796720495,0.02674560845525273,0.7198952879581152,0.0,0.2801047120418848
N_224504.pdb,31031.043,26.166187376259455,14.598993521944587,0.02204481568815528,0.643979057591623,0.028795811518324606,0.32722513089005234
N_296309.pdb,40654.973,30.907057403521723,12.359636668499952,0.008670288899770236,0.3010471204188482,0.0,0.6989528795811518
N_513464.pdb,35916.633,33.00399359971573,11.574356868233373,0.019762076526931564,0.4712041884816754,0.08900523560209424,0.4397905759162304
N_334446.pdb,45005.754,30.071461746376194,12.73632799197578,0.009869687983648973,0.2010443864229765,0.0,0.7989556135770235
N_531926.pdb,20128.268,21.62363440883718,17.712101155552045,0.07659021946228213,0.4464751958224543,0.1566579634464752,0.3968668407310705
N_173607.pdb,19441.668,20.896067717339935,18.328807370880583,0.06055888566093398,0.06266318537859007,0.45691906005221933,0.4804177545691906
N_222945.pdb,18428.07,21.933210826092022,17.462103612498833,0.11021656300931554,0.3185378590078329,0.32114882506527415,0.360313315926893
N_537252.pdb,19844.982,22.389359693045602,17.10634003164299,0.06248458943591671,0.4856396866840731,0.1514360313315927,0.3629242819843342
N_394426.pdb,20826.682,26.086339122512456,14.682014145460212,0.06725971021338197,0.4360313315926893,0.1906005221932115,0.3733681462140992
N_85243.pdb,26619.467,24.755174733755858,15.471512688526728,0.07426183897033396,0.13838120104438642,0.2950391644908616,0.566579634464752
N_282856.pdb,19725.24,25.482444545339845,15.02995520380881,0.08715381896541895,0.27676240208877284,0.31592689295039167,0.4073107049608355
N_350762.pdb,21179.312,24.248238133007423,15.79496200503941,0.04314218114249183,0.8015665796344648,0.031331592689295036,0.1671018276762402
N_70789.pdb,16763.37,20.233883958266233,18.92864468284802,0.08635450295993044,0.34464751958224543,0.2506527415143603,0.4046997389033943
N_321859.pdb,41829.75,40.13017271829419,9.543940981480036,0.008243883570254327,0.5796344647519582,0.0,0.42036553524804177
N_395961.pdb,18562.748,21.173034947709052,18.089045852231074,0.09980470253886699,0.5091383812010444,0.1462140992167102,0.34464751958224543
N_460887.pdb,16985.162,21.796705561021447,17.571462757422854,0.11213075947436547,0.37597911227154046,0.2402088772845953,0.3838120104438642
N_540331.pdb,31979.803,25.47414133394902,15.034854167570368,0.01516408129831567,0.6266318537859008,0.0,0.3733681462140992
N_234352.pdb,17414.777,20.534664572184646,18.700086317462887,0.07434598322800194,0.8203125,0.0,0.1796875
N_380075.pdb,20851.727,21.83392799878948,17.58730724133971,0.06812392365097589,0.3411458333333333,0.16927083333333334,0.4895833333333333
N_231067.pdb,19851.217,21.686486160155543,17.706879628361417,0.05893976323119777,0.5989583333333334,0.1015625,0.2994791666666667
N_71379.pdb,24799.104,33.38733184006411,11.501368298595455,0.029707832832832834,0.5078125,0.10677083333333333,0.3854166666666667
N_400774.pdb,21961.777,32.07369536947793,11.972427734829186,0.02976338692847657,0.3854166666666667,0.2838541666666667,0.3307291666666667
N_258593.pdb,41088.38,25.16739681726769,15.29756942266855,0.00820770138951957,0.2779220779220779,0.0,0.7220779220779221
N_292564.pdb,16999.787,21.057199916291832,18.283532546135337,0.09048985158659241,0.35324675324675325,0.2675324675324675,0.37922077922077924
N_328801.pdb,19350.506,22.818373570545305,16.87236817338158,0.06376042510774703,0.33766233766233766,0.19480519480519481,0.4675324675324675
N_187135.pdb,35209.85,31.695846842516595,12.146701803327861,0.02833530106257379,0.14545454545454545,0.16883116883116883,0.6857142857142857
N_227870.pdb,27068.957,26.656168159130885,14.443186196217063,0.03587458566538065,0.8051948051948052,0.0,0.19480519480519481
N_36441.pdb,26827.707,43.43093387782683,8.864649355296441,0.027842519207746746,0.509090909090909,0.11168831168831168,0.37922077922077924
N_476782.pdb,27128.553,29.361740835131187,13.112301554659501,0.036462762044157396,0.7480519480519481,0.033766233766233764,0.21818181818181817
N_272328.pdb,21932.412,24.842808069866674,15.537696017069925,0.0554290269316176,0.5518134715025906,0.12176165803108809,0.32642487046632124
N_141841.pdb,20011.236,27.521591639550085,14.06168673194973,0.0614520278920612,0.4470284237726098,0.20671834625322996,0.3462532299741602
N_512606.pdb,17309.484,20.50942444053153,18.869373985707536,0.08505383403539821,0.43669250645994834,0.13178294573643412,0.4315245478036176
N_514807.pdb,36552.848,31.342786748639817,12.3473385791643,0.015154497844319235,0.6253229974160207,0.020671834625323,0.35400516795865633
N_359226.pdb,21601.81,25.02391704072561,15.465204722752642,0.05149618972539745,0.6124031007751938,0.09819121447028424,0.28940568475452194
N_47888.pdb,40756.17,31.897125728870726,12.132754634055274,0.015436029550023165,0.35142118863049093,0.031007751937984496,0.6175710594315246
N_143232.pdb,45087.285,32.27088212209358,11.992234935996638,0.010279845428506011,0.20155038759689922,0.020671834625323,0.7777777777777778
N_243876.pdb,20477.64,22.88137868903233,16.9570201723019,0.05293333333333333,0.44329896907216493,0.20876288659793815,0.3479381443298969
N_333608.pdb,33997.81,37.745309159208155,10.279423023492324,0.019947794979166523,0.28865979381443296,0.18041237113402062,0.5309278350515464
N_137167.pdb,21040.75,25.848150030426908,15.010745432198027,0.05083759363744483,0.6082474226804123,0.09536082474226804,0.2963917525773196
N_424387.pdb,24243.38,24.40246689171491,15.900031817346024,0.03818025709257647,0.5309278350515464,0.03350515463917526,0.43556701030927836
N_150544.pdb,20597.656,20.822492704744292,18.63369604694813,0.09406381510097749,0.35051546391752575,0.18556701030927836,0.4639175257731959
N_532337.pdb,32316.37,27.488745153211443,14.114867660835035,0.019947431254988095,0.3582474226804124,0.07216494845360824,0.5695876288659794
